property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,Price_in_Crore
1.0,49.0,2.0,2,1.0,0.0,450.0,0,0,0,1.0,1.0,1.7596
0.0,188.0,3.0,4,4.0,3.0,2614.0,1,0,2,0.0,2.0,2.2
0.0,154.0,5.0,7,4.0,0.0,5909.0,1,0,0,2.0,1.0,5.0
0.0,102.0,3.0,3,4.0,0.0,1648.0,0,0,0,2.0,1.0,1.6
1.0,101.0,5.0,5,0.0,0.0,2500.0,0,0,0,1.0,2.0,2.622
0.0,133.0,2.0,2,3.0,0.0,1068.1,0,0,2,2.0,1.0,0.78
0.0,84.0,3.0,3,3.0,3.0,1852.0,0,0,0,2.0,2.0,1.95
0.0,185.0,2.0,2,3.0,3.0,1383.0,0,0,0,1.0,1.0,1.25
0.0,193.0,4.0,5,4.0,3.0,2812.0,0,0,2,2.0,2.0,2.1
0.0,86.0,3.0,4,4.0,3.0,2045.0,1,0,2,2.0,2.0,1.05
0.0,192.0,3.0,3,2.0,3.0,1750.0,0,0,0,2.0,2.0,1.1
0.0,89.0,2.0,2,1.0,3.0,598.0,0,0,0,1.0,2.0,0.36
0.0,221.0,2.0,2,3.0,3.0,1210.0,0,0,0,2.0,2.0,0.67
0.0,134.0,3.0,2,3.0,4.0,1700.0,0,0,0,1.0,0.0,1.02
0.0,170.0,3.0,3,3.0,3.0,2786.0,1,0,0,2.0,0.0,3.49
1.0,177.0,2.0,2,4.0,1.0,1349.0,1,0,0,0.0,2.0,1.670875
0.0,199.0,3.0,3,4.0,3.0,1591.0,0,0,0,2.0,0.0,1.2
1.0,115.0,3.0,9,4.0,2.0,1935.0,1,1,2,2.0,2.0,5.033333333333333
0.0,164.0,3.0,3,2.0,4.0,1630.0,0,0,0,1.0,2.0,2.57
0.0,169.0,2.0,2,2.0,3.0,1158.0,0,0,0,1.0,2.0,1.32
1.0,81.0,2.0,3,2.0,3.0,1200.0,0,0,0,1.0,1.0,1.7596
1.0,54.0,2.0,1,1.0,1.0,83.0,0,1,0,2.0,1.0,1.7596
0.0,97.0,3.0,3,4.0,3.0,2460.0,1,0,0,0.0,2.0,3.0
0.0,86.0,4.0,4,4.0,3.0,3011.0,1,0,0,1.0,0.0,2.65
0.0,84.0,2.0,2,3.0,3.0,1009.0,0,1,0,2.0,1.0,1.3
1.0,111.0,3.0,3,2.0,2.0,972.0,0,0,0,1.0,2.0,1.1666666666666667
0.0,201.0,2.0,2,3.0,3.0,1000.0,0,0,0,1.0,1.0,0.5
0.0,141.0,3.0,3,2.0,2.0,1640.0,0,0,1,2.0,0.0,2.75
1.0,107.0,4.0,4,2.0,2.0,500.0,1,0,2,1.0,1.0,1.7596
1.0,61.0,2.0,2,2.0,0.0,270.0,0,0,0,1.0,2.0,0.7016666666666667
0.0,156.0,4.0,6,4.0,0.0,2455.0,1,0,2,2.0,0.0,6.75
0.0,124.0,3.0,5,4.0,2.0,2367.0,1,0,2,2.0,0.0,3.55
1.0,198.0,2.0,2,2.0,2.0,38.0,0,0,0,1.0,1.0,1.2
0.0,84.0,3.0,3,3.0,3.0,1282.0,1,0,0,1.0,2.0,1.75
0.0,221.0,2.0,2,1.0,1.0,1000.0,0,0,0,1.0,0.0,0.32
1.0,115.0,5.0,5,4.0,3.0,3096.0,1,1,0,1.0,1.0,5.033333333333333
0.0,179.0,3.0,3,4.0,3.0,2000.0,1,0,2,0.0,2.0,3.3
0.0,133.0,2.0,3,4.0,1.0,1578.0,0,0,0,1.0,2.0,0.87
0.0,198.0,4.0,3,2.0,0.0,2045.0,0,0,2,1.0,2.0,1.2
0.0,170.0,4.0,4,4.0,3.0,3200.0,1,1,2,0.0,1.0,4.75
0.0,193.0,3.0,4,2.0,3.0,1616.0,1,0,2,1.0,2.0,1.25
0.0,59.0,2.0,2,1.0,4.0,784.0,0,0,0,1.0,2.0,0.38
0.0,199.0,3.0,3,2.0,3.0,2216.0,0,0,2,1.0,2.0,0.92
0.0,91.0,3.0,3,2.0,3.0,2545.0,1,0,0,0.0,2.0,1.63
0.0,173.0,3.0,3,1.0,3.0,1748.0,0,0,0,2.0,0.0,1.37
0.0,201.0,4.0,3,2.0,3.0,2216.0,0,0,0,1.0,1.0,1.0
0.0,169.0,4.0,4,3.0,3.0,2764.0,1,0,0,1.0,2.0,2.7
0.0,147.0,3.0,3,3.0,2.0,1700.0,0,0,2,2.0,0.0,1.6
0.0,191.0,3.0,3,2.0,3.0,1818.0,1,0,2,1.0,2.0,1.19
0.0,168.0,3.0,3,3.0,1.0,1969.0,0,0,0,1.0,0.0,2.79
0.0,91.0,3.0,4,4.0,3.0,2150.0,1,0,0,2.0,2.0,1.75
0.0,197.0,3.0,3,3.0,3.0,2125.0,1,0,0,2.0,2.0,1.5
1.0,189.0,3.0,4,3.0,1.0,2160.0,1,1,0,2.0,1.0,1.141016129032258
0.0,86.0,3.0,4,4.0,3.0,1844.0,1,0,0,2.0,0.0,1.25
0.0,171.0,2.0,2,2.0,3.0,977.0,0,0,0,2.0,2.0,1.4
1.0,102.0,4.0,3,1.0,2.0,1800.0,0,0,0,1.0,1.0,1.143333333333333
0.0,97.0,3.0,3,3.0,1.0,2520.0,0,0,0,1.0,2.0,3.21
1.0,188.0,1.0,1,0.0,3.0,1095.0,0,0,0,1.0,1.0,1.922075
0.0,197.0,3.0,3,4.0,4.0,1989.0,0,0,0,2.0,2.0,1.7
0.0,128.0,2.0,2,1.0,1.0,603.0,0,0,0,1.0,2.0,0.42
0.0,173.0,4.0,4,2.0,3.0,2010.0,0,0,2,2.0,2.0,1.75
0.0,180.0,3.0,3,3.0,4.0,1622.0,1,0,0,2.0,2.0,0.9
0.0,201.0,3.0,2,2.0,1.0,1298.0,0,0,0,1.0,0.0,0.79
0.0,133.0,3.0,4,3.0,3.0,1716.0,1,0,0,1.0,2.0,0.98
0.0,171.0,3.0,3,2.0,4.0,1156.0,0,0,0,1.0,2.0,2.0
1.0,116.0,4.0,4,4.0,2.0,3771.0,0,0,0,1.0,1.0,1.7596
0.0,177.0,3.0,3,4.0,1.0,1900.0,1,0,0,2.0,2.0,1.66
0.0,168.0,3.0,3,4.0,3.0,1650.0,1,0,0,0.0,2.0,2.25
0.0,143.0,4.0,4,4.0,0.0,2997.0,1,0,0,1.0,2.0,6.2
0.0,156.0,3.0,3,4.0,0.0,2000.0,0,0,2,2.0,2.0,1.55
0.0,193.0,3.0,4,3.0,3.0,2225.0,0,0,0,1.0,2.0,1.87
1.0,221.0,2.0,3,2.0,1.0,1053.0,0,0,2,2.0,1.0,0.5614194630872483
0.0,170.0,3.0,3,3.0,3.0,2166.0,1,0,2,0.0,2.0,2.95
1.0,98.0,5.0,5,3.0,0.0,2000.0,0,0,0,1.0,2.0,0.7200000000000001
1.0,93.0,10.0,6,4.0,2.0,3500.0,0,0,0,1.0,2.0,0.495
0.0,221.0,2.0,2,1.0,3.0,681.0,0,0,2,2.0,0.0,0.25
1.0,101.0,3.0,3,3.0,2.0,2250.0,0,0,0,1.0,1.0,2.622
0.0,97.0,2.0,2,2.0,3.0,1580.0,0,0,0,2.0,2.0,1.75
0.0,185.0,2.0,2,4.0,1.0,1295.0,0,0,0,1.0,2.0,0.8
1.0,174.0,4.0,4,3.0,2.0,2628.0,0,0,0,1.0,2.0,0.526
1.0,115.0,2.0,9,3.0,3.0,1935.0,0,1,2,2.0,2.0,5.033333333333333
0.0,193.0,3.0,4,3.0,0.0,1450.0,1,0,2,2.0,2.0,1.77
0.0,158.0,1.0,2,1.0,2.0,693.0,0,0,0,2.0,1.0,0.55
1.0,107.0,4.0,4,2.0,2.0,4494.0,1,1,0,1.0,1.0,1.7596
1.0,127.0,6.0,5,4.0,3.0,500.0,0,0,0,1.0,2.0,1.5455555555555551
0.0,188.0,2.0,2,2.0,3.0,1150.0,0,0,2,0.0,0.0,0.95
1.0,0.0,2.0,2,0.0,0.0,1350.0,0,0,0,1.0,1.0,1.7596
0.0,185.0,2.0,2,4.0,3.0,1494.0,0,0,0,2.0,2.0,1.45
0.0,203.0,1.0,1,1.0,3.0,3650.0,0,0,0,2.0,0.0,0.175
0.0,86.0,3.0,2,4.0,3.0,1440.0,0,1,2,1.0,0.0,1.3
0.0,193.0,2.0,2,3.0,1.0,1550.0,0,0,0,2.0,0.0,1.04
0.0,89.0,3.0,2,2.0,3.0,750.0,0,0,0,2.0,2.0,0.6
0.0,127.0,3.0,2,3.0,4.0,1671.0,0,0,0,1.0,2.0,1.45
1.0,147.0,7.0,7,3.0,0.0,2340.0,0,0,2,1.0,1.0,3.82962962962963
0.0,194.0,3.0,3,1.0,3.0,1929.0,0,0,0,2.0,0.0,1.6
0.0,188.0,3.0,3,3.0,3.0,2397.0,1,0,2,1.0,0.0,2.7
0.0,221.0,2.0,2,3.0,1.0,1350.0,0,0,0,2.0,1.0,0.91
0.0,194.0,2.0,2,1.0,4.0,66069.0,0,0,0,1.0,1.0,0.46
1.0,230.0,4.0,4,4.0,2.0,1836.0,0,0,2,1.0,2.0,1.7596
0.0,184.0,2.0,2,1.0,0.0,1115.0,0,1,0,2.0,2.0,0.62
1.0,120.0,3.0,4,2.0,3.0,900.0,0,0,0,1.0,1.0,0.3825
0.0,197.0,3.0,3,3.0,4.0,1480.0,0,0,0,2.0,2.0,1.5
0.0,221.0,3.0,3,3.0,3.0,1310.0,0,0,0,0.0,1.0,0.7
0.0,167.0,2.0,2,2.0,4.0,1403.0,0,0,0,1.0,2.0,1.4
0.0,199.0,4.0,5,2.0,3.0,2074.0,1,0,0,2.0,2.0,1.3
0.0,91.0,3.0,3,4.0,0.0,2545.0,1,0,0,2.0,2.0,1.68
0.0,133.0,2.0,3,4.0,3.0,1300.0,0,0,0,2.0,2.0,0.87
0.0,205.0,2.0,2,2.0,1.0,515.0,0,0,0,2.0,0.0,0.32
0.0,168.0,3.0,3,2.0,4.0,2040.0,1,0,0,1.0,0.0,3.67
1.0,159.0,4.0,5,2.0,2.0,2700.0,1,0,2,1.0,1.0,2.655
0.0,154.0,3.0,3,4.0,3.0,1800.0,0,0,2,2.0,2.0,1.45
0.0,97.0,2.0,2,3.0,1.0,1350.0,0,0,0,0.0,2.0,1.38
0.0,179.0,4.0,5,2.0,0.0,2905.0,1,0,0,1.0,2.0,4.0
0.0,84.0,3.0,4,3.0,3.0,2579.0,1,0,2,2.0,2.0,1.95
0.0,201.0,4.0,4,4.0,3.0,1734.0,0,0,0,2.0,2.0,0.75
0.0,97.0,2.0,2,2.0,3.0,1027.0,0,0,0,2.0,2.0,1.45
1.0,114.0,8.0,5,4.0,2.0,540.0,0,0,0,1.0,2.0,6.959999999999999
1.0,147.0,4.0,4,3.0,2.0,3240.0,1,0,2,1.0,1.0,3.82962962962963
0.0,173.0,4.0,4,1.0,3.0,1970.0,0,0,0,2.0,0.0,1.75
0.0,177.0,3.0,3,3.0,3.0,1600.0,1,0,0,1.0,2.0,1.55
0.0,127.0,3.0,2,2.0,1.0,1477.0,0,0,0,2.0,2.0,1.35
1.0,143.0,3.0,3,1.0,0.0,1080.0,0,0,0,1.0,1.0,3.829565217391304
1.0,115.0,6.0,7,4.0,0.0,1800.0,1,0,2,2.0,1.0,5.033333333333333
0.0,133.0,3.0,1,0.0,3.0,1820.0,0,0,0,1.0,1.0,0.95
0.0,201.0,3.0,2,3.0,1.0,1699.0,0,0,0,1.0,1.0,0.99
0.0,183.0,3.0,3,3.0,3.0,1735.0,0,0,0,1.0,2.0,1.4
0.0,84.0,3.0,3,3.0,3.0,1692.0,0,0,0,1.0,2.0,1.8
1.0,88.0,5.0,4,4.0,1.0,4000.0,1,1,0,0.0,0.0,1.4389189189189189
0.0,197.0,3.0,2,3.0,0.0,1550.0,0,1,2,2.0,2.0,1.55
0.0,91.0,3.0,4,4.0,3.0,2150.0,1,0,0,2.0,1.0,1.75
0.0,157.0,4.0,3,4.0,0.0,2045.0,0,0,1,1.0,2.0,1.9
0.0,161.0,4.0,4,2.0,1.0,2108.0,1,0,0,1.0,2.0,6.75
0.0,185.0,3.0,3,3.0,3.0,1505.0,0,0,0,0.0,2.0,1.28
0.0,173.0,4.0,5,4.0,3.0,3156.0,1,0,0,1.0,0.0,3.05
0.0,120.0,2.0,2,1.0,3.0,767.0,0,0,0,1.0,1.0,0.3
0.0,194.0,2.0,2,0.0,3.0,1360.0,0,0,0,1.0,1.0,0.8
0.0,197.0,3.0,3,0.0,1.0,1423.0,0,0,0,2.0,2.0,1.25
0.0,168.0,2.0,2,4.0,3.0,1433.0,0,0,0,1.0,0.0,2.15
0.0,194.0,3.0,2,2.0,1.0,852.0,0,0,0,1.0,1.0,0.6
0.0,221.0,1.0,1,1.0,3.0,448.0,0,0,0,1.0,1.0,0.21
0.0,84.0,3.0,3,3.0,3.0,1690.0,0,0,2,1.0,2.0,2.15
0.0,203.0,2.0,2,0.0,3.0,990.0,0,0,0,1.0,2.0,0.46
0.0,134.0,3.0,3,2.0,4.0,1483.0,0,0,0,2.0,1.0,1.07
0.0,169.0,3.0,3,2.0,3.0,2200.0,0,0,0,2.0,2.0,3.5
0.0,199.0,4.0,4,4.0,3.0,2500.0,1,1,0,0.0,0.0,1.95
0.0,27.0,3.0,3,2.0,4.0,1440.0,0,0,0,1.0,2.0,1.3
0.0,194.0,3.0,3,1.0,3.0,1550.0,0,0,0,0.0,0.0,1.5
1.0,119.0,5.0,3,0.0,2.0,1755.0,0,0,0,1.0,1.0,0.889
0.0,203.0,2.0,2,3.0,3.0,1250.0,0,0,0,1.0,2.0,0.6
0.0,156.0,3.0,4,4.0,0.0,1900.0,1,0,2,2.0,2.0,1.75
0.0,209.0,3.0,3,4.0,4.0,1955.0,0,0,0,1.0,2.0,1.5
0.0,183.0,4.0,4,4.0,3.0,1800.0,1,0,1,1.0,1.0,1.55
1.0,118.0,4.0,5,4.0,3.0,2844.0,1,1,2,2.0,2.0,2.762380952380952
0.0,86.0,3.0,4,4.0,1.0,2602.0,1,0,0,2.0,0.0,2.3
0.0,170.0,3.0,4,4.0,0.0,1818.0,1,0,2,2.0,0.0,2.32
0.0,184.0,3.0,2,2.0,0.0,1472.0,0,0,0,2.0,2.0,0.8
0.0,86.0,3.0,4,4.0,3.0,2290.0,1,1,0,2.0,0.0,1.85
0.0,90.0,3.0,3,3.0,3.0,1460.0,0,0,0,1.0,0.0,2.45
0.0,148.0,3.0,3,3.0,3.0,1805.0,0,0,0,1.0,1.0,2.09
1.0,110.0,3.0,7,4.0,0.0,1215.0,0,0,0,1.0,2.0,1.0565454545454545
0.0,195.0,3.0,3,3.0,1.0,1825.0,0,0,0,2.0,0.0,1.65
0.0,221.0,2.0,2,2.0,3.0,822.0,0,0,0,2.0,2.0,0.58
0.0,147.0,4.0,5,3.0,0.0,2216.0,0,0,2,1.0,1.0,2.5
0.0,192.0,4.0,4,4.0,3.0,2955.0,1,0,0,2.0,2.0,2.28
0.0,185.0,3.0,4,4.0,1.0,1274.0,1,0,0,2.0,2.0,1.7
0.0,118.0,4.0,3,2.0,0.0,2174.0,1,0,0,1.0,2.0,7.0
0.0,125.0,4.0,5,4.0,3.0,2943.0,1,0,0,2.0,1.0,5.5
0.0,151.0,3.0,4,4.0,0.0,2450.0,1,0,2,0.0,2.0,3.1
0.0,127.0,3.0,3,4.0,1.0,1534.0,1,0,0,1.0,2.0,1.7
0.0,193.0,2.0,2,3.0,3.0,1485.0,0,0,0,1.0,2.0,1.12
1.0,116.0,3.0,3,3.0,2.0,981.0,0,0,0,2.0,1.0,1.7596
0.0,188.0,4.0,5,2.0,3.0,3185.0,1,0,2,2.0,2.0,3.0
0.0,161.0,4.0,4,4.0,3.0,4351.0,1,1,2,0.0,0.0,5.0
0.0,172.0,2.0,2,2.0,1.0,1227.0,0,0,0,1.0,0.0,0.93
0.0,126.0,3.0,4,4.0,3.0,2134.0,0,0,0,1.0,1.0,2.5
1.0,119.0,1.0,1,1.0,3.0,480.0,0,0,0,1.0,1.0,0.889
0.0,179.0,4.0,5,4.0,1.0,2905.0,1,0,0,2.0,0.0,4.1
1.0,159.0,3.0,3,3.0,0.0,1700.0,0,1,2,2.0,1.0,2.655
1.0,48.0,2.0,3,2.0,2.0,1350.0,0,0,0,1.0,1.0,1.7596
0.0,95.0,4.0,6,4.0,3.0,4500.0,1,0,2,2.0,2.0,5.25
0.0,193.0,3.0,4,3.0,3.0,2300.0,0,0,0,1.0,2.0,1.98
0.0,156.0,3.0,3,4.0,2.0,2200.0,1,0,2,2.0,2.0,1.69
0.0,114.0,4.0,5,4.0,1.0,3977.0,1,0,1,1.0,2.0,6.5
0.0,193.0,3.0,4,3.0,3.0,1915.0,1,0,0,0.0,2.0,2.0
0.0,199.0,2.0,2,3.0,1.0,1300.0,0,0,0,1.0,0.0,0.7
0.0,191.0,2.0,2,3.0,3.0,1300.0,0,0,2,2.0,2.0,0.98
0.0,118.0,2.0,2,2.0,0.0,1109.0,0,0,0,1.0,1.0,1.35
0.0,148.0,3.0,3,3.0,0.0,2051.0,1,0,0,2.0,2.0,1.9
0.0,179.0,3.0,4,4.0,3.0,2140.0,1,0,2,0.0,0.0,3.21
0.0,102.0,4.0,3,3.0,2.0,1477.0,0,0,2,2.0,2.0,1.4
0.0,191.0,1.0,1,1.0,3.0,532.0,0,0,1,2.0,2.0,0.4
1.0,145.0,4.0,4,3.0,0.0,900.0,0,1,2,1.0,2.0,1.7596
0.0,173.0,4.0,6,4.0,3.0,2841.0,1,0,0,0.0,0.0,3.1
0.0,90.0,2.0,2,2.0,3.0,2060.0,0,0,0,1.0,1.0,1.0
0.0,168.0,2.0,2,2.0,1.0,1310.0,0,0,0,2.0,0.0,2.1
1.0,85.0,4.0,5,0.0,3.0,4700.0,0,0,0,2.0,0.0,1.3103947368421054
0.0,194.0,2.0,2,1.0,1.0,1360.0,0,0,0,2.0,2.0,0.64
0.0,86.0,3.0,3,3.0,4.0,1689.0,0,0,0,1.0,1.0,1.75
0.0,194.0,3.0,3,1.0,3.0,1930.0,0,0,1,2.0,2.0,2.2
0.0,164.0,2.0,2,2.0,4.0,1364.0,0,0,0,1.0,1.0,1.5
0.0,154.0,4.0,4,4.0,1.0,2430.0,0,0,0,1.0,0.0,1.76
0.0,191.0,2.0,2,2.0,3.0,850.0,0,0,2,0.0,2.0,0.78
0.0,221.0,2.0,2,2.0,4.0,1000.0,0,0,0,1.0,2.0,0.93
0.0,96.0,2.0,3,2.0,3.0,2441.0,1,0,0,2.0,2.0,2.8
0.0,167.0,3.0,2,2.0,4.0,644.0,0,0,0,1.0,1.0,0.42
0.0,88.0,2.0,2,3.0,1.0,1200.0,0,0,2,0.0,2.0,0.97
1.0,151.0,3.0,3,2.0,0.0,3240.0,1,0,0,2.0,1.0,3.141923076923077
0.0,88.0,4.0,3,3.0,2.0,1716.0,1,0,0,2.0,0.0,1.35
1.0,92.0,3.0,4,3.0,0.0,1836.0,0,0,2,1.0,2.0,1.275
0.0,201.0,4.0,5,4.0,3.0,2727.0,1,0,2,2.0,0.0,2.0
1.0,141.0,9.0,9,4.0,0.0,5000.0,1,1,2,2.0,2.0,3.075
0.0,189.0,4.0,3,0.0,3.0,1800.0,0,0,0,2.0,1.0,1.45
0.0,201.0,3.0,3,2.0,3.0,1632.0,0,0,0,1.0,2.0,0.7084999999999999
0.0,110.0,2.0,2,3.0,0.0,1415.0,0,0,0,2.0,0.0,1.02
1.0,151.0,4.0,4,4.0,2.0,2160.0,1,0,0,2.0,1.0,3.141923076923077
1.0,47.0,7.0,7,4.0,1.0,2245.0,0,0,0,1.0,2.0,1.7596
0.0,185.0,2.0,2,3.0,3.0,1648.0,0,0,2,0.0,2.0,0.95
0.0,199.0,4.0,4,4.0,3.0,2364.0,1,0,0,2.0,1.0,1.55
0.0,94.0,2.0,1,1.0,3.0,600.0,0,0,0,1.0,1.0,0.22
0.0,156.0,4.0,5,4.0,0.0,3000.0,1,0,1,0.0,0.0,10.0
0.0,178.0,2.0,2,2.0,0.0,1198.0,0,0,2,2.0,2.0,0.95
0.0,201.0,4.0,4,2.0,3.0,2375.0,1,0,0,2.0,0.0,1.12
0.0,221.0,2.0,2,1.0,3.0,520.0,0,0,2,1.0,2.0,0.27
0.0,97.0,5.0,4,4.0,1.0,3023.0,0,0,1,1.0,1.0,3.72
0.0,203.0,2.0,2,1.0,3.0,950.0,0,0,0,1.0,0.0,0.3
1.0,151.0,5.0,6,4.0,0.0,409.0,0,0,0,2.0,2.0,3.141923076923077
0.0,189.0,3.0,5,4.0,3.0,2000.0,1,0,2,2.0,2.0,1.22
0.0,119.0,2.0,2,2.0,4.0,1056.58,0,0,0,2.0,0.0,1.1
0.0,7.0,3.0,3,3.0,1.0,1750.0,0,0,0,1.0,2.0,1.6
1.0,113.0,2.0,5,2.0,2.0,1450.0,0,0,2,1.0,2.0,0.355
0.0,158.0,4.0,4,2.0,4.0,2300.0,0,0,0,1.0,2.0,2.0
0.0,201.0,3.0,3,3.0,3.0,1648.0,1,0,2,2.0,2.0,1.6
1.0,110.0,2.0,2,0.0,1.0,614.0,0,0,0,1.0,1.0,1.0565454545454545
1.0,141.0,10.0,10,4.0,0.0,7500.0,1,0,2,2.0,2.0,3.075
0.0,84.0,3.0,3,4.0,3.0,2273.0,1,0,2,2.0,2.0,1.98
0.0,193.0,3.0,3,4.0,4.0,2078.0,0,0,0,2.0,0.0,1.83
0.0,173.0,3.0,4,2.0,3.0,2102.0,0,0,2,0.0,1.0,1.75
0.0,84.0,3.0,3,3.0,3.0,1162.0,0,0,2,0.0,2.0,1.49
0.0,169.0,3.0,3,3.0,0.0,2125.0,1,1,2,2.0,2.0,3.5
0.0,124.0,2.0,2,1.0,2.0,751.0,0,0,2,1.0,1.0,0.85
0.0,164.0,3.0,3,2.0,4.0,1760.0,0,0,0,1.0,2.0,2.25
1.0,157.0,4.0,4,4.0,2.0,1449.0,0,0,2,1.0,1.0,1.67
0.0,199.0,2.0,2,1.0,1.0,682.0,0,0,0,1.0,2.0,0.5
0.0,84.0,3.0,3,3.0,3.0,1162.0,1,0,0,2.0,2.0,1.35
0.0,80.0,2.0,2,1.0,1.0,4091.0,0,0,0,1.0,1.0,0.95
0.0,176.0,3.0,3,3.0,4.0,1865.0,0,0,2,2.0,0.0,1.3
0.0,201.0,3.0,2,2.0,1.0,1298.0,0,0,0,1.0,0.0,0.79
1.0,143.0,5.0,4,4.0,0.0,215.0,1,0,2,2.0,2.0,3.829565217391304
0.0,156.0,4.0,3,4.0,2.0,1900.0,0,0,2,1.0,2.0,1.75
0.0,183.0,2.0,2,2.0,1.0,1342.0,0,0,2,2.0,0.0,0.86
0.0,188.0,3.0,4,4.0,3.0,2300.0,1,1,2,2.0,2.0,2.25
0.0,97.0,3.0,4,4.0,1.0,2200.0,1,0,0,0.0,0.0,3.35
1.0,146.0,8.0,6,4.0,0.0,3240.0,1,0,2,1.0,2.0,1.8833333333333333
0.0,127.0,2.0,2,4.0,4.0,1574.0,0,0,0,2.0,1.0,1.5
0.0,188.0,3.0,3,4.0,3.0,1617.0,1,0,1,1.0,0.0,2.3
0.0,86.0,4.0,4,4.0,3.0,3150.0,1,0,0,2.0,0.0,2.6
0.0,161.0,3.0,3,1.0,4.0,3025.0,1,0,0,1.0,0.0,5.5
0.0,2.0,3.0,3,2.0,3.0,1100.0,0,0,2,1.0,1.0,0.53
0.0,168.0,3.0,3,3.0,3.0,1875.0,1,0,2,2.0,2.0,2.35
0.0,134.0,3.0,3,3.0,3.0,1700.0,0,0,0,2.0,2.0,1.1
0.0,192.0,2.0,2,1.0,3.0,549.0,0,0,0,2.0,2.0,0.37
0.0,90.0,2.0,3,3.0,3.0,1283.0,0,0,0,2.0,2.0,0.93
0.0,159.0,3.0,3,3.0,0.0,2250.0,0,0,0,2.0,2.0,2.5
0.0,84.0,2.0,2,1.0,3.0,608.0,0,0,1,2.0,0.0,0.45
0.0,122.0,2.0,2,2.0,3.0,795.0,0,0,0,1.0,1.0,0.25
0.0,185.0,3.0,3,3.0,3.0,1058.0,0,0,2,2.0,0.0,1.25
0.0,197.0,2.0,2,2.0,1.0,1103.0,0,0,0,1.0,1.0,0.9
1.0,110.0,6.0,6,2.0,0.0,3693.0,0,0,0,1.0,1.0,1.0565454545454545
0.0,185.0,3.0,3,3.0,3.0,1490.0,0,0,2,1.0,0.0,1.2
1.0,135.0,2.0,7,4.0,3.0,900.0,0,1,0,1.0,2.0,2.1
0.0,27.0,3.0,3,3.0,1.0,1689.0,0,0,0,1.0,1.0,1.6
0.0,133.0,3.0,3,3.0,0.0,1537.0,0,0,2,2.0,2.0,0.9
0.0,201.0,2.0,2,3.0,4.0,1345.0,0,0,0,1.0,2.0,0.7
0.0,85.0,4.0,4,3.0,3.0,2875.0,1,1,0,1.0,0.0,2.45
1.0,147.0,5.0,6,3.0,0.0,1000.0,1,0,0,2.0,2.0,3.82962962962963
0.0,147.0,3.0,3,4.0,0.0,1576.0,1,0,2,0.0,2.0,1.76
0.0,134.0,3.0,3,2.0,3.0,1877.0,0,0,0,2.0,0.0,1.65
0.0,89.0,2.0,2,2.0,3.0,556.0,0,0,0,1.0,0.0,0.2775
0.0,184.0,3.0,3,2.0,0.0,1900.0,1,0,0,2.0,1.0,0.9
0.0,134.0,3.0,3,3.0,4.0,2335.0,0,0,0,1.0,2.0,1.25
0.0,122.0,2.0,2,1.0,3.0,570.0,0,0,1,1.0,1.0,0.22
0.0,84.0,3.0,4,3.0,3.0,1889.0,1,0,0,1.0,0.0,1.8
0.0,170.0,3.0,3,3.0,3.0,2047.0,0,0,2,1.0,1.0,2.9
0.0,90.0,4.0,5,3.0,1.0,2343.0,1,0,1,2.0,0.0,4.1
0.0,97.0,3.0,3,4.0,3.0,1890.0,0,0,0,0.0,2.0,2.45
0.0,195.0,3.0,3,4.0,1.0,1850.0,0,0,0,1.0,0.0,1.5
0.0,192.0,2.0,2,2.0,1.0,565.0,0,0,2,1.0,2.0,0.41
1.0,155.0,5.0,5,4.0,0.0,2646.0,0,0,2,1.0,1.0,6.025833333333334
0.0,210.0,2.0,2,2.0,1.0,682.0,0,0,0,2.0,1.0,0.27
0.0,221.0,2.0,2,2.0,4.0,1099.0,0,0,0,1.0,0.0,0.48
1.0,110.0,6.0,4,0.0,0.0,4000.0,0,0,0,1.0,2.0,1.0565454545454545
0.0,97.0,3.0,3,4.0,1.0,2217.0,1,0,0,2.0,2.0,2.85
1.0,137.0,2.0,3,1.0,0.0,675.0,0,0,0,1.0,1.0,0.4544444444444444
0.0,176.0,3.0,5,0.0,3.0,1950.0,0,0,0,1.0,1.0,1.75
0.0,148.0,4.0,5,3.0,0.0,3432.0,1,0,1,1.0,2.0,3.6
0.0,84.0,1.0,1,2.0,3.0,750.0,0,0,0,1.0,2.0,0.45
0.0,115.0,5.0,5,4.0,2.0,5909.0,1,0,1,1.0,1.0,8.0
0.0,203.0,2.0,2,2.0,3.0,1364.0,0,0,2,2.0,2.0,0.56
0.0,197.0,3.0,3,2.0,1.0,1617.0,0,0,0,1.0,1.0,1.3
0.0,191.0,3.0,3,3.0,3.0,1245.0,1,1,2,0.0,1.0,1.4
0.0,184.0,3.0,3,2.0,3.0,1730.0,0,0,2,2.0,2.0,0.95
0.0,178.0,1.0,1,2.0,3.0,450.0,0,0,0,2.0,1.0,0.37
0.0,89.0,3.0,2,2.0,3.0,733.0,0,0,0,1.0,2.0,0.5
0.0,95.0,2.0,2,1.0,4.0,1478.0,0,0,0,2.0,2.0,0.9607
0.0,221.0,2.0,2,3.0,4.0,574.0,0,0,0,1.0,2.0,0.4
0.0,151.0,4.0,4,3.0,0.0,11364.0,1,0,0,1.0,2.0,8.5
0.0,168.0,3.0,3,2.0,3.0,1650.0,1,0,0,0.0,2.0,2.35
